Edad,Tipo_empleo,ID,Educacion,Tiempo_estudio,Estado_civil,Tipo_trabajo,Familia,Raza,Sexo,Ganancias,Perdidas,Hora_Trabajo,Pais,Ingresos_mayores_50k
42,1,198316,7,14,2,3,1,1,1,0,0,40, United-States,1
36,2,139703,7,14,1,1,2,2,0,0,0,40, United-States,0
51,4,152596,4,9,2,12,1,1,1,0,0,40, United-States,0
43,4,194726,6,15,2,1,1,1,1,15024,0,55, United-States,1
44,4,82601,6,13,2,8,1,1,1,0,0,40, United-States,0
20,0,229843,5,10,1,0,2,2,0,0,0,20, United-States,0
60,4,122276,1,3,2,2,1,1,1,0,0,45, Italy,0
47,7,188386,6,13,2,1,1,1,1,0,0,45, United-States,1
73,4,92298,2,7,2,7,1,1,1,0,0,15, United-States,0
27,4,390657,4,9,2,9,1,2,1,0,0,40, United-States,0
50,4,89041,4,9,2,2,1,1,1,15024,0,50, United-States,1
35,4,314897,1,4,2,2,1,1,1,0,0,40, Puerto-Rico,0
31,4,166343,4,9,1,7,3,2,1,0,0,50, ?,0
45,4,88781,6,13,2,2,1,1,1,0,0,40, Germany,1
57,4,41762,4,9,2,2,1,3,1,0,0,40, South,1
34,4,849857,4,9,2,2,1,1,1,0,0,40, Nicaragua,0
19,4,307496,5,10,1,6,3,1,0,0,0,16, United-States,0
25,4,324372,4,9,1,9,3,2,1,0,0,40, United-States,0
39,4,99270,6,13,2,1,5,1,0,0,0,50, Germany,1
28,4,160731,4,9,2,2,1,1,1,0,0,40, Poland,1
48,7,148306,7,14,3,1,4,1,0,0,0,40, United-States,0
38,4,259019,4,9,2,2,1,1,1,0,0,44, United-States,0
53,4,224894,1,3,2,13,5,2,0,0,0,10, Haiti,0
19,4,258470,4,9,1,9,2,1,1,0,0,40, United-States,0
41,4,197919,4,9,2,4,5,1,0,0,0,60, United-States,0
23,4,213719,3,12,1,5,3,2,0,0,0,36, United-States,0
32,4,226535,4,9,1,2,2,1,1,0,0,40, United-States,0
35,4,146042,5,10,3,7,2,4,1,0,0,40, United-States,0
21,4,180339,3,11,1,10,2,1,0,0,1602,30, United-States,0
24,4,99970,6,13,1,11,3,1,1,0,0,40, United-States,0
34,4,300687,4,9,2,2,1,2,1,0,0,40, United-States,0
29,2,219906,6,13,2,1,5,1,0,0,0,25, United-States,1
24,4,122234,5,10,1,4,2,2,0,0,0,20, ?,0
55,4,158641,4,9,5,4,2,1,0,0,0,40, United-States,0
28,4,239539,4,9,2,7,3,3,1,0,0,40, Philippines,0
46,2,102308,4,9,1,2,3,1,1,0,0,40, United-States,0
38,4,186934,4,9,2,7,1,1,1,0,0,40, United-States,0
29,4,234447,5,10,3,4,2,2,0,0,0,40, United-States,0
35,4,125933,6,13,2,2,1,1,1,0,0,50, United-States,1
29,4,142760,4,9,1,9,2,2,1,0,0,40, United-States,0
41,7,309056,8,16,2,1,1,1,1,0,0,50, United-States,1
40,6,48859,4,9,2,2,1,1,1,0,0,32, United-States,0
30,4,110594,4,9,3,4,3,1,0,0,0,40, United-States,0
72,4,426562,2,7,3,6,2,2,0,0,0,35, United-States,0
17,4,169037,2,7,1,9,3,1,1,0,0,40, United-States,0
46,5,123075,4,9,2,12,1,1,1,0,0,70, United-States,0
38,4,195744,6,13,1,6,2,1,1,0,0,48, United-States,0
36,4,81896,6,13,1,1,2,1,0,0,0,45, United-States,0
24,6,172047,3,12,1,2,3,1,1,0,0,40, United-States,0
28,4,253814,4,9,3,6,4,1,0,0,0,35, United-States,0
28,4,66473,4,9,2,7,1,1,1,0,0,40, United-States,0
60,0,56248,4,9,2,0,1,1,1,0,1485,70, United-States,1
42,2,271521,5,10,2,12,1,5,1,0,0,40, United-States,1
48,4,265295,6,13,2,3,1,1,1,0,0,40, United-States,1
37,6,174308,4,9,2,2,1,1,1,0,0,40, United-States,0
32,4,196342,8,16,1,1,2,1,1,0,0,40, United-States,1
55,4,223594,5,10,2,2,1,2,1,7688,0,40, Puerto-Rico,1
30,4,149787,5,10,2,9,1,1,1,0,0,40, United-States,0
68,4,124686,1,4,5,7,2,1,0,0,0,10, United-States,0
45,4,50163,4,9,3,6,2,1,0,0,0,30, United-States,0
26,4,175789,4,9,3,9,3,1,0,0,0,40, United-States,0
22,4,218215,5,10,1,3,3,1,0,0,0,40, United-States,0
22,4,166371,5,10,1,2,3,1,1,0,0,40, United-States,0
36,4,169469,5,10,2,3,1,1,1,7298,0,40, United-States,1
52,4,145081,1,4,1,7,2,2,0,0,0,40, United-States,0
68,4,214521,6,15,5,1,4,1,0,0,0,16, United-States,0
26,2,287233,6,13,2,1,5,2,0,0,0,40, United-States,1
52,4,201310,6,13,3,3,2,1,1,0,0,40, ?,0
46,6,197836,4,9,2,10,1,1,1,0,1672,50, United-States,0
53,4,158294,7,14,2,1,1,1,1,7298,0,40, United-States,1
17,4,127366,2,7,1,5,3,1,0,0,0,8, United-States,0
29,4,203697,6,13,2,1,3,1,1,0,0,75, United-States,0
41,4,168730,5,10,2,5,1,1,1,0,0,50, United-States,1
45,4,165232,5,10,3,11,2,2,0,0,0,40, Trinadad&Tobago,0
57,4,175942,5,10,3,3,2,1,0,0,0,50, United-States,1
30,1,356689,6,13,2,4,1,1,1,0,0,30, Japan,0
46,4,132912,4,9,2,5,1,1,1,0,0,45, United-States,1
45,4,187226,3,12,2,9,1,1,1,0,0,40, United-States,0
59,0,254765,5,10,2,0,1,1,1,0,0,40, United-States,1
40,4,202565,3,12,2,5,1,1,1,0,0,52, United-States,0
38,7,103925,4,9,3,6,4,1,0,2036,0,20, United-States,0
22,4,112164,5,10,1,3,3,1,0,0,0,40, ?,0
59,6,70623,1,4,2,5,1,1,1,0,0,85, United-States,0
36,4,102729,5,10,1,2,2,1,1,0,0,40, United-States,0
40,4,558944,1,4,1,10,3,1,1,0,0,40, United-States,0
18,4,256967,2,6,1,5,6,2,0,0,0,40, United-States,0
62,0,144583,4,9,2,0,1,1,1,0,0,40, United-States,0
63,4,102412,4,9,3,5,2,1,0,0,0,40, United-States,0
29,4,159788,7,14,1,1,2,1,0,0,0,80, United-States,0
27,4,55743,6,13,2,3,5,2,0,0,0,45, United-States,1
47,7,148171,8,16,3,1,4,1,1,0,0,50, France,1
20,2,271354,4,9,1,4,3,1,1,0,0,40, United-States,0
48,4,98524,3,12,2,2,1,1,1,0,0,45, United-States,0
29,4,272913,4,9,2,4,1,1,1,0,0,30, Mexico,0
22,4,324445,4,9,1,11,2,1,0,0,0,40, United-States,0
42,4,155469,3,12,5,11,4,1,0,0,0,24, United-States,0
36,4,102945,3,11,3,2,2,1,1,0,0,40, United-States,0
60,4,291904,2,6,3,6,2,2,0,0,0,40, United-States,0
41,1,186601,4,9,4,3,2,2,0,0,0,40, United-States,0
43,4,172401,4,9,2,5,1,1,1,0,0,40, United-States,1
33,4,193285,6,13,2,1,1,1,1,0,0,38, United-States,1
34,4,176244,1,4,2,6,5,1,0,0,0,40, United-States,0
32,4,117779,4,9,1,8,3,1,0,0,0,35, United-States,0
22,0,34616,5,10,1,0,3,1,0,0,0,20, United-States,0
52,4,169182,2,5,5,6,2,1,0,0,0,25, Puerto-Rico,0
27,4,180758,3,12,1,5,2,1,1,0,0,40, United-States,0
60,2,141637,7,14,2,1,1,1,1,0,0,40, United-States,1
41,6,169023,6,13,2,4,5,1,0,7688,0,40, United-States,1
34,6,101266,6,13,1,5,2,1,1,0,0,62, United-States,0
30,4,164190,4,9,2,3,1,1,1,0,0,40, United-States,1
35,4,142282,5,10,4,6,4,1,0,0,0,25, United-States,0
39,1,103984,6,13,3,3,4,2,0,0,0,40, United-States,0
64,4,187601,5,10,5,4,2,1,0,0,0,40, United-States,0
17,6,36218,2,7,1,10,3,1,1,0,0,20, United-States,0
29,7,106334,7,14,1,3,2,1,1,0,0,40, ?,0
37,2,249392,3,11,2,12,1,1,1,0,0,40, United-States,1
43,6,110355,4,9,2,8,1,1,1,0,0,45, United-States,0
30,6,117944,4,9,2,1,1,1,1,0,0,25, United-States,0
17,4,163836,2,6,1,5,3,1,0,0,0,12, United-States,0
29,4,145592,4,9,1,2,2,1,1,0,0,40, Guatemala,0
24,4,108495,5,10,1,4,3,1,1,0,0,40, India,0
27,6,212041,6,13,1,5,2,1,1,0,0,50, United-States,0
69,5,182451,6,13,4,3,2,1,1,0,0,40, United-States,0
30,4,124020,4,9,2,4,2,1,1,0,0,40, United-States,0
29,4,199116,4,9,2,7,1,1,1,0,0,40, Puerto-Rico,0
17,0,144114,2,6,1,0,3,1,1,0,0,40, United-States,0
61,4,107438,1,4,2,8,1,2,1,0,1651,40, United-States,0
70,4,405362,1,4,5,6,4,2,0,0,0,38, United-States,0
32,4,175856,6,13,2,11,1,1,1,0,1902,40, United-States,1
21,0,262241,4,9,1,0,6,1,1,0,0,40, United-States,0
27,6,420054,4,9,1,2,4,1,1,9562,0,50, United-States,1
27,4,86681,6,13,1,6,2,1,0,0,0,40, United-States,0
19,4,187161,5,10,1,5,3,1,0,0,0,25, United-States,0
44,7,691903,7,14,2,1,1,2,1,0,0,60, United-States,1
36,4,219483,5,10,1,4,2,1,0,0,0,40, United-States,0
45,4,199058,7,14,2,3,1,1,1,7298,0,50, United-States,1
29,4,192010,6,13,1,1,2,1,0,0,0,60, Poland,0
34,1,419691,6,13,2,12,1,1,1,7298,0,54, United-States,1
28,2,356089,6,13,1,1,6,1,1,0,0,50, United-States,0
34,4,684015,1,3,1,9,3,1,1,0,0,40, El-Salvador,0
18,4,36882,4,9,1,4,3,1,0,0,0,20, United-States,0
39,4,203180,5,10,3,10,4,1,0,0,0,45, United-States,0
34,4,183811,5,10,1,9,2,1,1,0,0,40, United-States,0
35,2,103966,7,14,3,4,4,1,0,0,0,41, United-States,0
24,4,304602,4,9,1,9,3,1,1,0,0,40, United-States,0
41,4,57233,6,13,2,5,1,1,1,0,0,70, United-States,0
50,7,289207,8,16,2,1,1,1,1,0,1902,45, United-States,1
68,4,224019,5,10,3,3,2,1,1,0,0,30, United-States,0
35,4,267966,2,7,1,7,2,1,1,0,0,50, United-States,0
47,4,214800,3,11,2,9,1,1,1,0,0,40, United-States,0
43,2,241528,7,14,3,1,4,1,0,0,0,40, United-States,0
35,4,197365,4,9,2,10,1,1,1,0,0,40, United-States,0
34,4,296724,5,10,1,3,2,1,0,0,0,17, United-States,0
26,4,136226,4,9,1,2,3,1,1,0,0,40, United-States,0
50,4,40623,5,10,3,5,2,1,0,0,0,40, United-States,0
22,4,264874,4,9,1,2,3,1,0,0,0,40, United-States,0
20,4,112847,4,9,1,10,3,3,1,0,0,40, United-States,0
18,0,236090,4,9,1,0,3,1,0,0,0,40, United-States,0
52,6,89028,4,9,2,2,1,3,1,0,0,40, United-States,0
71,7,210673,4,9,2,12,1,1,1,0,0,28, United-States,0
55,4,60193,4,9,3,4,2,1,0,0,0,40, United-States,0
17,4,216137,2,7,1,5,3,1,0,0,0,8, United-States,0
36,4,139743,5,10,5,1,3,1,0,0,0,40, United-States,0
25,0,32276,6,13,2,0,1,1,1,0,0,40, United-States,0
39,2,423605,2,8,2,8,1,1,1,0,1848,40, Nicaragua,1
27,4,298871,6,13,1,6,2,3,1,0,0,40, Philippines,0
42,4,318255,4,9,3,4,4,1,0,0,0,40, United-States,0
22,4,347867,4,9,2,5,2,1,1,0,1719,40, United-States,0
57,4,279636,3,11,1,2,2,1,1,0,0,40, United-States,1
34,4,405386,5,10,1,2,2,2,1,0,0,28, United-States,0
31,4,297188,7,14,1,1,2,1,0,0,0,60, United-States,0
24,4,182342,6,13,1,5,3,1,1,0,0,40, United-States,0
41,6,229148,4,9,1,6,2,2,1,0,0,60, Jamaica,0
30,4,189620,5,10,3,1,2,1,0,6849,0,40, England,0
17,4,413557,2,7,1,4,3,1,0,0,0,32, United-States,0
26,5,246025,4,9,4,5,4,1,0,0,0,20, Honduras,0
32,4,390997,1,2,1,10,2,5,1,0,0,50, Mexico,0
55,4,102058,2,6,2,3,1,1,1,0,0,45, United-States,0
19,4,247298,2,8,2,6,3,5,0,0,0,20, United-States,0
28,4,140108,7,14,3,1,2,1,0,0,0,50, United-States,0
55,0,216941,4,9,2,0,5,1,0,2885,0,40, United-States,0
49,4,81654,6,15,2,1,1,1,1,0,0,60, United-States,1
23,4,177526,6,13,1,3,2,1,1,0,0,40, United-States,0
43,4,64631,4,9,2,2,1,1,1,0,0,40, United-States,0
40,4,110028,5,10,2,2,1,1,1,0,0,40, United-States,0
41,4,203761,6,13,2,1,1,1,1,0,0,40, United-States,1
23,4,163870,5,10,1,2,3,1,1,0,0,40, United-States,0
59,1,117299,4,9,2,2,1,1,1,0,1887,40, United-States,1
20,4,50648,4,9,1,9,3,1,1,0,0,35, United-States,0
21,4,166517,4,9,1,2,3,1,1,0,0,40, United-States,0
28,0,173800,6,13,2,0,2,3,0,0,0,10, Taiwan,0
44,5,181762,5,10,2,3,1,1,1,0,0,50, United-States,0
31,6,340880,6,13,2,5,1,1,1,0,0,48, United-States,0
50,6,114758,6,13,1,2,2,1,1,4416,0,45, United-States,0
54,4,138847,4,9,2,7,1,1,1,0,0,45, United-States,1
28,4,215014,4,9,2,8,1,1,1,0,0,50, United-States,0
34,4,183778,4,9,3,8,2,1,1,0,0,40, United-States,0
46,4,273629,7,14,2,3,1,1,1,0,0,40, United-States,1
28,5,113870,6,13,2,3,1,1,1,0,0,60, United-States,1
23,4,213955,4,9,1,4,3,2,1,0,2001,40, United-States,0
29,4,114982,6,13,2,11,1,1,1,0,0,40, United-States,1
35,4,205338,4,9,2,2,1,1,1,0,0,40, United-States,0
41,6,57924,5,10,2,10,1,1,1,7688,0,50, United-States,1
90,0,225063,5,10,1,0,3,3,1,0,0,10, South,0
35,6,202027,7,14,2,3,1,1,1,7688,0,55, United-States,1
20,4,281356,4,9,2,9,1,5,1,0,0,40, United-States,0
42,4,30824,7,14,3,1,2,1,0,2354,0,16, United-States,0
56,4,98809,1,4,2,7,5,1,0,5013,0,45, United-States,0
31,4,38223,6,13,1,5,3,1,1,0,0,45, United-States,0
23,4,172232,4,9,1,11,3,1,1,0,0,50, United-States,0
60,4,140544,4,9,1,9,2,1,1,0,0,40, United-States,0
28,4,221366,5,10,1,2,3,1,1,0,0,40, United-States,0
32,4,180799,5,10,2,8,1,1,1,0,0,60, United-States,1
36,4,111499,7,14,1,3,2,1,0,14084,0,40, United-States,1
44,6,155930,6,13,2,3,1,1,1,0,0,60, United-States,0
34,4,201122,5,10,2,2,1,1,1,0,0,48, United-States,1
27,4,101709,4,9,1,5,3,3,1,0,0,40, United-States,0
49,4,140121,4,9,3,3,4,1,1,0,0,50, United-States,0
48,4,172709,4,9,3,6,4,2,0,0,0,40, United-States,0
47,4,120131,4,9,2,2,1,1,1,0,0,50, United-States,1
34,4,117444,6,13,2,3,1,1,1,0,0,65, United-States,1
27,4,256764,3,12,1,5,2,1,1,0,0,40, United-States,0
31,2,176185,6,13,2,7,1,1,1,4064,0,40, ?,0
24,4,223811,5,10,2,2,1,1,1,0,0,40, United-States,0
24,4,201603,4,9,3,9,2,1,1,0,0,30, United-States,0
25,4,138765,5,10,2,7,1,1,1,0,0,40, United-States,0
36,4,133974,3,11,3,5,4,1,0,0,0,40, United-States,0
38,1,137953,4,9,2,4,1,1,1,0,0,45, United-States,0
57,4,103403,1,3,2,8,1,1,1,0,0,40, United-States,0
24,4,461678,5,10,2,10,1,1,1,0,0,50, United-States,1
41,7,70884,4,9,2,11,1,1,1,0,0,40, United-States,0
56,7,466498,3,11,2,2,1,2,1,0,0,60, United-States,1
19,4,148644,4,9,1,4,3,1,0,0,0,40, United-States,0
44,4,190739,4,9,1,6,6,2,1,0,0,32, United-States,0
34,4,299507,3,11,1,2,2,1,0,0,0,40, United-States,0
25,4,211424,6,13,1,3,3,1,1,0,0,40, United-States,0
27,7,106721,4,9,2,11,1,1,1,0,0,40, United-States,0
22,4,192017,4,9,1,1,2,1,1,0,0,40, United-States,0
59,4,530099,5,10,2,2,1,1,1,0,1887,55, United-States,1
34,4,119153,2,7,2,8,1,1,1,0,0,50, United-States,0
30,4,202450,4,9,2,8,1,1,1,0,0,65, United-States,1
21,4,50341,5,10,1,4,2,1,0,0,0,38, United-States,0
24,4,140001,5,10,1,9,6,1,1,0,0,40, Italy,0
19,0,220517,5,10,1,0,3,1,0,0,0,15, United-States,0
82,0,52921,5,10,5,0,2,4,1,0,0,3, United-States,0
35,4,31964,6,13,2,5,1,1,1,0,0,50, United-States,1
32,4,148207,3,11,2,2,1,1,1,0,0,40, United-States,0
45,4,151627,5,10,3,4,4,1,0,0,0,45, United-States,0
30,4,402539,4,9,1,4,4,1,0,0,0,40, United-States,0
28,6,188278,6,13,2,2,1,1,1,0,0,55, United-States,0
28,6,96219,6,13,2,5,5,1,0,0,0,5, United-States,0
29,4,340534,4,9,1,4,2,1,0,0,0,44, United-States,0
60,4,160339,5,10,2,2,1,1,1,0,0,40, Columbia,0
28,4,120135,3,11,1,5,2,1,0,0,0,40, United-States,0
38,1,303817,5,10,3,3,2,2,0,0,0,40, United-States,0
31,4,181091,4,9,2,2,1,1,1,0,0,50, United-States,1
28,4,200515,5,10,2,6,1,1,1,0,0,35, United-States,1
42,4,160893,5,10,2,6,5,1,0,0,0,23, United-States,0
40,2,183096,2,5,2,6,5,1,0,0,0,40, Yugoslavia,1
24,4,241367,5,10,1,6,2,1,1,0,0,40, United-States,0
37,5,342084,5,10,2,3,1,1,1,0,0,60, United-States,1
36,4,193855,4,9,2,2,1,1,1,0,0,40, United-States,0
39,4,80410,6,13,1,3,2,1,1,0,0,40, United-States,0
22,4,554317,2,5,2,6,6,1,1,0,0,35, Mexico,0
46,4,85109,5,10,2,7,1,1,1,0,1628,40, United-States,0
28,4,108569,6,13,2,1,1,1,1,0,0,43, United-States,0
34,4,120959,5,10,3,4,4,1,0,0,0,40, United-States,0
42,4,222011,5,10,3,5,4,1,0,0,0,43, United-States,0
43,4,238530,4,9,2,2,1,1,1,0,0,40, United-States,0
35,4,48404,4,9,1,5,3,1,0,0,0,40, United-States,0
60,4,88055,6,15,2,1,1,1,1,3781,0,16, United-States,0
33,4,238381,5,10,1,2,2,2,1,8614,0,40, United-States,1
22,4,243923,4,9,2,8,6,1,1,0,0,80, United-States,0
39,4,305597,3,11,2,2,1,1,1,0,0,40, United-States,0
33,4,141841,6,13,2,3,1,2,1,5178,0,40, United-States,1
39,4,129764,4,9,2,2,1,1,1,0,0,40, United-States,0
37,6,150993,2,7,2,8,1,1,1,0,0,45, United-States,0
63,6,147140,1,4,2,10,1,1,1,0,0,60, United-States,1
46,7,30219,5,10,2,3,1,1,1,7688,0,38, United-States,1
48,4,167967,4,9,4,7,4,2,0,0,0,40, United-States,0
33,4,133278,4,9,1,4,3,2,0,0,0,40, United-States,0
65,4,172510,5,10,5,1,2,1,0,1848,0,20, Hungary,0
39,4,192251,4,9,1,4,3,1,0,0,0,40, United-States,1
43,4,210844,6,13,3,3,2,2,0,0,0,40, United-States,1
28,4,263015,2,6,2,2,1,1,1,0,0,40, United-States,0
50,6,155118,4,9,3,3,2,1,0,99999,0,35, United-States,1
24,7,232918,6,13,1,1,2,1,1,0,0,20, United-States,0
48,4,143542,4,9,3,8,2,1,1,0,0,40, United-States,0
35,4,45607,5,10,1,6,2,1,1,0,0,40, United-States,0
62,4,29828,4,9,2,8,1,1,1,0,0,40, United-States,0
42,6,104118,5,10,1,3,2,1,1,0,0,40, United-States,0
60,4,191446,4,9,2,3,1,1,1,99999,0,40, United-States,1
50,4,27484,4,9,2,3,1,1,1,0,0,50, United-States,1
40,4,205987,6,15,1,3,2,1,0,0,0,40, Cuba,0
39,2,143385,4,9,2,2,1,1,1,0,0,40, United-States,0
43,0,200508,6,13,2,0,1,1,1,0,0,40, United-States,0
43,2,186995,4,9,3,12,4,1,0,0,0,40, United-States,0
35,4,54159,4,9,2,2,1,1,1,0,0,38, United-States,0
39,4,113481,6,13,2,3,1,1,1,0,0,45, United-States,1
30,2,235271,6,13,2,12,1,1,1,0,0,40, United-States,1
32,4,349365,5,10,2,5,1,2,1,0,0,65, United-States,0
18,4,283637,5,10,1,4,2,1,1,0,0,40, United-States,0
37,4,70282,3,12,1,5,4,2,0,0,0,40, United-States,0
26,4,166051,6,13,1,4,3,1,0,0,0,40, United-States,0
51,4,193720,4,9,2,2,1,1,1,0,0,42, United-States,0
35,0,124836,5,10,3,0,2,4,0,0,0,36, United-States,0
33,4,236379,6,13,2,5,1,1,1,0,0,45, United-States,0
46,4,122026,6,13,2,2,1,1,1,0,0,44, United-States,1
40,4,114537,3,11,2,3,1,1,1,0,0,50, United-States,1
34,4,191834,3,11,2,2,1,1,1,0,0,48, United-States,0
29,4,420054,4,9,2,7,1,1,1,0,0,40, United-States,0
47,6,160045,5,10,5,6,4,1,0,0,0,35, United-States,0
34,4,303187,6,13,2,1,1,3,1,0,0,40, ?,1
45,4,190088,4,9,2,4,4,1,0,0,0,30, United-States,0
53,4,126977,4,9,4,2,2,1,1,0,0,35, United-States,0
52,6,63004,7,14,2,3,1,3,1,0,0,40, Philippines,0
64,4,391121,1,4,2,10,1,1,1,0,0,40, United-States,1
42,4,211450,7,14,1,3,2,1,1,0,0,45, United-States,1
44,4,156413,5,10,2,11,1,1,1,0,0,44, United-States,1
41,4,116797,4,9,2,5,1,1,1,7298,0,50, United-States,1
53,2,204447,7,14,2,3,1,1,1,0,0,43, United-States,1
25,4,66935,4,9,1,2,2,1,1,0,0,35, United-States,0
20,4,344278,2,7,4,6,3,1,0,0,0,40, United-States,0
29,4,108574,3,11,1,13,3,1,0,0,0,40, United-States,0
56,4,244605,4,9,2,2,1,1,1,0,0,40, United-States,0
45,4,363677,8,16,2,1,5,1,0,0,1977,30, United-States,1
56,4,219762,4,9,2,5,5,1,0,0,0,35, United-States,0
38,5,269318,5,10,2,3,1,1,1,7298,0,40, United-States,1
62,4,77884,4,9,2,5,1,3,1,0,0,40, Philippines,0
28,6,70100,6,13,1,1,2,1,1,0,0,60, United-States,0
31,4,213643,4,9,2,5,1,1,1,3908,0,40, United-States,0
24,4,69640,6,13,1,5,3,1,1,0,0,40, United-States,0
65,4,170012,6,13,2,4,1,1,1,0,0,34, United-States,0
40,4,329924,4,9,4,9,2,2,1,0,0,30, United-States,0
31,4,193285,6,13,1,1,2,1,1,0,0,40, United-States,0
35,4,261241,4,9,3,8,2,1,1,0,1741,60, United-States,0
42,1,108183,7,14,2,1,1,3,1,0,1902,40, South,1
20,4,296618,4,9,1,5,2,1,0,0,0,30, United-States,0
30,2,257796,5,10,3,4,2,1,0,0,0,40, United-States,0
25,4,155320,6,13,1,3,3,1,1,0,0,45, United-States,0
22,4,151888,4,9,1,6,3,1,1,0,0,40, United-States,0
65,0,143118,4,9,5,0,4,1,0,0,2206,10, United-States,0
31,4,66278,5,10,2,1,5,1,0,3908,0,40, United-States,0
56,4,92444,5,10,2,3,1,2,1,0,0,50, United-States,1
51,4,229272,4,9,3,6,6,2,1,0,0,32, Haiti,0
36,6,207202,2,6,2,10,1,1,1,0,0,60, United-States,0
44,7,154176,5,10,3,4,2,2,0,0,1590,40, United-States,0
49,4,180899,7,14,3,3,4,1,1,0,1755,45, United-States,1
28,4,205337,4,9,2,2,1,1,1,0,0,40, United-States,0
57,4,180779,6,13,2,1,1,1,1,7298,0,40, United-States,1
33,6,343021,5,10,1,5,2,1,1,0,0,65, United-States,0
49,4,176814,6,13,2,4,1,1,1,5178,0,40, United-States,1
74,7,88638,8,16,1,1,6,1,0,0,3683,20, United-States,1
48,4,248059,6,13,2,3,1,1,1,5013,0,45, United-States,0
38,4,409604,6,13,2,3,1,1,1,15024,0,40, United-States,1
39,4,185053,4,9,1,7,2,1,0,0,0,40, United-States,0
46,4,332884,6,13,2,3,1,1,1,7298,0,65, United-States,1
56,4,212864,6,13,2,1,1,1,1,0,0,40, United-States,1
27,4,66473,6,13,2,3,1,1,1,0,0,40, United-States,1
17,4,285169,2,7,1,13,3,1,0,0,0,40, United-States,0
28,4,175431,2,5,3,1,2,2,0,0,0,40, United-States,0
18,0,152641,2,6,1,0,3,1,1,0,0,40, United-States,0
42,4,339346,7,14,3,4,2,1,0,0,0,25, United-States,0
39,4,287306,5,10,4,4,4,2,0,0,0,40, United-States,0
29,6,70604,4,9,2,10,1,1,1,3464,0,40, United-States,0
21,4,88926,5,10,1,1,3,1,1,0,0,10, United-States,0
36,4,91275,5,10,1,4,4,3,0,0,0,40, United-States,0
56,4,244554,2,6,5,7,4,2,0,0,0,40, United-States,0
49,4,232586,1,3,2,2,1,1,1,0,0,40, United-States,0
47,5,127678,5,10,2,5,1,1,1,0,0,80, United-States,0
44,4,162184,5,10,4,4,4,1,0,0,0,40, United-States,0
40,4,408229,1,2,1,6,2,1,1,0,0,45, El-Salvador,0
43,7,139734,6,13,2,3,1,1,1,15024,0,40, United-States,1
62,4,197286,2,8,2,10,1,1,1,0,0,48, Germany,0
52,4,229983,6,15,2,1,5,1,0,3103,0,30, United-States,1
25,4,252803,4,9,1,6,4,2,0,0,0,40, United-States,0
63,5,110890,7,14,3,1,2,1,1,0,0,70, United-States,1
51,4,160724,8,16,2,1,1,3,1,0,0,99, South,0
25,4,89625,4,9,1,4,3,3,0,0,0,40, United-States,0
62,0,266037,5,10,2,0,1,1,1,0,0,40, United-States,0
27,4,126730,4,9,1,5,2,1,0,0,0,40, United-States,0
48,1,96854,5,10,1,4,2,1,1,0,0,30, United-States,0
32,4,186788,4,9,2,8,1,1,1,0,0,40, United-States,0
36,4,28996,5,10,2,5,1,1,1,0,0,45, United-States,0
30,6,347166,4,9,3,2,2,1,1,0,0,40, United-States,0
45,7,110311,7,14,3,3,4,1,0,0,0,40, United-States,0
27,4,310850,4,9,2,8,1,1,1,0,0,50, United-States,0
41,4,220694,6,13,3,6,2,1,1,0,0,37, United-States,0
61,4,149405,4,9,2,6,1,2,1,0,0,40, United-States,0
70,5,131699,6,13,3,3,4,1,0,0,0,55, United-States,0
55,4,49996,2,7,1,7,2,2,0,0,0,40, United-States,0
35,4,187112,6,13,1,6,2,1,0,0,0,45, United-States,0
36,4,180859,3,11,2,9,1,1,1,0,0,38, United-States,0
29,4,185647,5,10,1,11,3,1,1,0,0,60, United-States,0
30,4,316606,6,13,2,6,5,1,0,0,0,40, United-States,0
45,4,274657,2,7,2,2,1,1,1,0,0,40, ?,0
39,1,193583,6,13,3,1,4,1,0,5455,0,60, United-States,0
18,4,338836,4,9,1,6,3,1,1,0,0,20, United-States,0
28,4,216814,4,9,2,8,1,2,1,0,0,40, United-States,0
27,4,106935,6,13,2,3,1,1,1,0,0,45, United-States,0
38,4,223433,4,9,1,7,2,1,1,0,0,40, United-States,0
33,4,174789,4,9,2,2,1,1,1,0,0,40, United-States,0
25,4,135603,4,9,2,8,1,1,1,0,0,40, United-States,1
25,0,344719,4,9,2,0,5,1,0,0,0,4, United-States,0
38,4,372484,2,7,1,6,3,2,0,0,0,40, United-States,0
23,4,181820,5,10,1,10,4,1,1,0,0,45, United-States,0
40,4,235371,3,11,3,1,4,1,1,0,0,40, United-States,0
36,5,216711,4,9,2,3,1,1,1,99999,0,50, ?,1
20,4,299399,5,10,1,5,3,1,0,0,0,20, United-States,0
41,4,202508,4,9,2,7,1,1,1,0,0,48, United-States,0
44,4,172025,5,10,4,4,4,1,0,0,0,38, United-States,0
49,5,246891,6,13,2,4,1,1,1,0,0,40, United-States,1
22,4,450920,3,12,1,4,2,2,0,0,0,40, United-States,0
26,4,53598,5,10,1,4,2,1,0,0,0,40, United-States,0
47,4,103757,3,12,2,2,1,1,1,0,0,40, United-States,0
48,4,76017,4,9,5,6,4,1,0,0,0,25, United-States,0
28,5,80158,4,9,1,3,3,1,1,0,0,40, United-States,0
37,1,90881,5,10,4,3,2,1,1,8614,0,55, United-States,1
